session_id,player_id,session_date,platform,country,duration_sec,rounds_played,rounds_won
S0003463,P00153,2024-03-10,ios,ID,2965,7,1
S0003464,P00153,2024-03-11,ios,ID,4591,1,0
S0003465,P00153,2024-03-11,ios,ID,1851,2,2
S0003466,P00153,2024-03-14,ios,ID,1211,7,3
S0003467,P00153,2024-03-14,ios,ID,2244,5,2
S0003468,P00153,2024-03-14,ios,ID,2322,1,1
S0003469,P00153,2024-03-14,ios,ID,1898,8,1
S0003470,P00153,2024-03-16,ios,ID,2012,3,3
S0003471,P00153,2024-03-16,ios,ID,1628,3,2
S0003472,P00153,2024-03-16,ios,ID,3286,7,1
S0003473,P00153,2024-03-17,ios,ID,2812,8,2
S0003474,P00153,2024-03-17,ios,ID,1002,8,3
S0003475,P00153,2024-03-17,ios,ID,985,8,3
S0003476,P00153,2024-03-17,ios,ID,1552,6,1
S0003477,P00153,2024-03-18,ios,ID,2813,1,0
S0003478,P00153,2024-03-18,ios,ID,1976,3,0
S0003479,P00153,2024-03-19,ios,ID,1229,8,3
S0003480,P00153,2024-03-22,ios,ID,2115,8,0
S0003481,P00154,2024-02-04,android,FR,1482,3,0
S0003482,P00154,2024-02-06,android,FR,3066,5,0
S0003483,P00154,2024-02-06,android,FR,2207,1,0
S0003484,P00154,2024-02-06,android,FR,1496,6,0
S0003485,P00154,2024-02-07,android,FR,2077,8,2
S0003486,P00154,2024-02-08,android,FR,3979,1,0
S0003487,P00154,2024-02-11,android,FR,1284,2,0
S0003488,P00154,2024-02-11,android,FR,2302,7,2
S0003489,P00154,2024-02-13,android,FR,1733,5,1
S0003490,P00154,2024-02-13,android,FR,2335,3,1
S0003491,P00154,2024-02-13,android,FR,1220,2,2
S0003492,P00154,2024-02-14,android,FR,1931,1,0
S0003493,P00154,2024-02-15,android,FR,3514,4,3
S0003494,P00154,2024-02-15,android,FR,1030,4,3
S0003495,P00154,2024-02-15,android,FR,814,3,3
S0003496,P00154,2024-02-15,android,FR,833,5,1
S0003497,P00154,2024-02-15,android,FR,895,1,0
S0003498,P00154,2024-02-16,android,FR,2584,8,0
S0003499,P00154,2024-02-17,android,FR,777,3,3
S0003500,P00154,2024-02-17,android,FR,1512,2,0
S0003501,P00154,2024-02-17,android,FR,2620,8,2
S0003502,P00154,2024-02-17,android,FR,2321,6,3
S0003503,P00154,2024-02-19,android,FR,1434,6,2
S0003504,P00154,2024-02-19,android,FR,2027,3,2
S0003505,P00154,2024-02-22,android,FR,1928,7,3
S0003506,P00154,2024-02-22,android,FR,1580,5,2
S0003507,P00154,2024-02-22,android,FR,1593,5,3
S0003508,P00154,2024-02-25,android,FR,5400,5,0
S0003509,P00154,2024-02-25,android,FR,2938,3,1
S0003510,P00155,2024-03-23,android,BR,5400,3,0
S0003511,P00155,2024-03-24,android,BR,1341,7,3
S0003512,P00155,2024-03-24,android,BR,1718,7,2
S0003513,P00155,2024-03-25,android,BR,812,8,0
S0003514,P00155,2024-03-26,android,BR,1112,1,1
S0003515,P00155,2024-03-26,android,BR,5400,7,3
S0003516,P00155,2024-03-26,android,BR,1321,3,3
S0003517,P00155,2024-03-26,android,BR,5400,8,0
S0003518,P00156,2024-02-13,android,GB,857,4,3
S0003519,P00156,2024-02-14,android,GB,960,7,1
S0003520,P00156,2024-02-14,android,GB,1473,7,3
S0003521,P00156,2024-02-15,android,GB,1740,3,2
S0003522,P00156,2024-02-16,android,GB,3145,7,0
S0003523,P00156,2024-02-17,android,GB,2369,1,0
S0003524,P00156,2024-02-18,android,GB,1408,2,2
S0003525,P00156,2024-02-18,android,GB,1669,3,0
S0003526,P00156,2024-02-19,android,GB,1493,3,2
S0003527,P00156,2024-02-21,android,GB,1044,6,0
S0003528,P00156,2024-02-21,android,GB,1061,1,0
S0003529,P00156,2024-02-23,android,GB,3350,2,0
S0003530,P00156,2024-02-26,android,GB,603,7,3
S0003531,P00156,2024-02-27,android,GB,4771,2,2
S0003532,P00156,2024-02-27,android,GB,1471,5,1
S0003533,P00156,2024-02-28,android,GB,1137,5,1
S0003534,P00156,2024-02-28,android,GB,2818,2,1
S0003535,P00156,2024-03-02,android,GB,4407,3,3
S0003536,P00156,2024-03-02,android,GB,3535,8,2
S0003537,P00156,2024-03-02,android,GB,2443,5,2
S0003538,P00156,2024-03-02,android,GB,3470,7,3
S0003539,P00156,2024-03-04,android,GB,645,5,2
S0003540,P00156,2024-03-04,android,GB,1322,4,1
S0003541,P00156,2024-03-04,android,GB,1046,8,1
S0003542,P00156,2024-03-04,android,GB,3769,3,0
S0003543,P00156,2024-03-04,android,GB,1436,2,0
S0003544,P00157,2024-01-15,android,MX,3002,3,1
S0003545,P00157,2024-01-15,android,MX,2493,2,1
S0003546,P00157,2024-01-15,android,MX,1077,6,2
S0003547,P00157,2024-01-15,android,MX,1271,4,3
S0003548,P00157,2024-01-15,android,MX,3929,7,3
S0003549,P00157,2024-01-16,android,MX,1135,5,1
S0003550,P00157,2024-01-16,android,MX,1948,8,0
S0003551,P00157,2024-01-17,android,MX,1130,6,0
S0003552,P00157,2024-01-18,android,MX,1497,5,3
S0003553,P00157,2024-01-18,android,MX,1758,3,3
S0003554,P00157,2024-01-18,android,MX,1130,8,3
S0003555,P00157,2024-01-21,android,MX,1016,7,2
S0003556,P00157,2024-01-21,android,MX,2146,3,0
S0003557,P00157,2024-01-21,android,MX,1089,3,2
S0003558,P00157,2024-01-22,android,MX,1111,6,1
S0003559,P00157,2024-01-22,android,MX,1029,1,0
S0003560,P00157,2024-01-23,android,MX,1725,5,1
S0003561,P00157,2024-01-23,android,MX,3185,3,3
S0003562,P00157,2024-01-24,android,MX,4464,6,2
S0003563,P00157,2024-01-26,android,MX,1169,8,1
S0003564,P00157,2024-01-27,android,MX,5400,5,3
S0003565,P00158,2024-02-07,android,BR,989,1,1
S0003566,P00158,2024-02-07,android,BR,3463,5,3
S0003567,P00158,2024-02-07,android,BR,1172,1,1
S0003568,P00158,2024-02-08,android,BR,1072,2,1
S0003569,P00158,2024-02-08,android,BR,1156,7,3
S0003570,P00158,2024-02-10,android,BR,1752,6,1
S0003571,P00158,2024-02-11,android,BR,2560,1,0
S0003572,P00158,2024-02-12,android,BR,2702,7,2
S0003573,P00158,2024-02-12,android,BR,1026,1,0
S0003574,P00158,2024-02-13,android,BR,998,8,1
S0003575,P00158,2024-02-13,android,BR,1043,7,0
S0003576,P00158,2024-02-13,android,BR,1691,7,0
S0003577,P00158,2024-02-13,android,BR,1593,2,1
S0003578,P00158,2024-02-13,android,BR,1022,7,0
S0003579,P00158,2024-02-14,android,BR,2125,5,0
S0003580,P00158,2024-02-14,android,BR,5400,8,1
S0003581,P00158,2024-02-14,android,BR,1335,5,0
S0003582,P00158,2024-02-14,android,BR,1393,4,3
S0003583,P00158,2024-02-14,android,BR,2529,6,1
S0003584,P00158,2024-02-15,android,BR,1292,7,0
S0003585,P00158,2024-02-16,android,BR,2701,8,0
S0003586,P00158,2024-02-17,android,BR,1174,5,1
S0003587,P00158,2024-02-17,android,BR,5400,5,2
S0003588,P00158,2024-02-17,android,BR,2223,7,1
S0003589,P00158,2024-02-17,android,BR,1246,7,1
S0003590,P00158,2024-02-19,android,BR,1270,5,2
S0003591,P00158,2024-02-19,android,BR,1328,2,0
S0003592,P00158,2024-02-19,android,BR,4120,3,0
S0003593,P00158,2024-02-21,android,BR,844,5,1
S0003594,P00158,2024-02-22,android,BR,1211,2,2
S0003595,P00158,2024-02-22,android,BR,1290,8,0
S0003596,P00158,2024-02-26,android,BR,1791,3,3
S0003597,P00158,2024-02-29,android,BR,1536,2,0
S0003598,P00158,2024-03-01,android,BR,738,4,3
S0003599,P00158,2024-03-08,android,BR,1422,7,1
S0003600,P00158,2024-03-08,android,BR,1703,3,1
S0003601,P00159,2024-02-25,android,GB,1240,6,1
S0003602,P00159,2024-02-26,android,GB,2730,4,0
S0003603,P00159,2024-02-27,android,GB,3138,6,2
S0003604,P00159,2024-02-28,android,GB,1724,6,3
S0003605,P00159,2024-02-28,android,GB,2076,2,0
S0003606,P00159,2024-02-28,android,GB,494,2,2
S0003607,P00159,2024-02-29,android,GB,1404,3,3
S0003608,P00159,2024-02-29,android,GB,3304,8,2
S0003609,P00159,2024-02-29,android,GB,1402,2,2
S0003610,P00159,2024-03-03,android,GB,1161,7,2
S0003611,P00159,2024-03-04,android,GB,5400,5,1
S0003612,P00159,2024-03-08,android,GB,5385,2,2
S0003613,P00159,2024-03-08,android,GB,2393,6,0
S0003614,P00159,2024-03-08,android,GB,3580,8,2
S0003615,P00159,2024-03-10,android,GB,475,5,2
S0003616,P00159,2024-03-11,android,GB,1127,3,0
S0003617,P00159,2024-03-12,android,GB,1363,5,2
S0003618,P00159,2024-03-13,android,GB,1569,4,0
S0003619,P00159,2024-03-14,android,GB,1347,2,2
S0003620,P00159,2024-03-18,android,GB,391,5,0
S0003621,P00159,2024-03-18,android,GB,2279,7,0
S0003622,P00159,2024-03-21,android,GB,2505,1,0
S0003623,P00159,2024-03-22,android,GB,4727,1,0
S0003624,P00159,2024-03-22,android,GB,1126,8,0
S0003625,P00159,2024-03-22,android,GB,1072,8,2
S0003626,P00159,2024-03-22,android,GB,362,7,0
S0003627,P00159,2024-03-27,android,GB,1516,2,2
S0003628,P00159,2024-03-31,android,GB,3104,4,3
S0003629,P00159,2024-03-31,android,GB,1252,1,1
S0003630,P00159,2024-03-31,android,GB,5400,4,3
S0003631,P00160,2024-01-21,android,BR,1550,7,1
S0003632,P00160,2024-01-21,android,BR,1974,5,2
S0003633,P00160,2024-01-22,android,BR,798,7,2
S0003634,P00160,2024-01-22,android,BR,2148,5,1
S0003635,P00160,2024-01-22,android,BR,551,2,2
S0003636,P00160,2024-01-22,android,BR,2741,7,2
S0003637,P00160,2024-01-22,android,BR,2792,8,0
S0003638,P00160,2024-01-24,android,BR,4087,5,1
S0003639,P00160,2024-01-25,android,BR,980,2,2
S0003640,P00160,2024-01-25,android,BR,1990,4,1
S0003641,P00160,2024-01-25,android,BR,2535,1,0
S0003642,P00160,2024-01-30,android,BR,2357,2,2
S0003643,P00160,2024-01-31,android,BR,1075,2,2
S0003644,P00160,2024-02-01,android,BR,430,4,3
S0003645,P00160,2024-02-02,android,BR,2226,2,1
S0003646,P00160,2024-02-02,android,BR,1649,6,3
S0003647,P00160,2024-02-02,android,BR,1286,7,2
S0003648,P00160,2024-02-03,android,BR,2859,3,1
S0003649,P00160,2024-02-04,android,BR,1759,4,3
S0003650,P00160,2024-02-06,android,BR,819,1,1
S0003651,P00160,2024-02-08,android,BR,567,1,1
S0003652,P00160,2024-02-08,android,BR,918,5,1
S0003653,P00160,2024-02-08,android,BR,5400,7,0
S0003654,P00160,2024-02-08,android,BR,2789,5,1
S0003655,P00160,2024-02-09,android,BR,2024,1,1
S0003656,P00160,2024-02-20,android,BR,1621,3,0
S0003657,P00160,2024-02-27,android,BR,1558,6,2
S0003658,P00160,2024-03-04,android,BR,3642,2,0
S0003659,P00160,2024-03-04,android,BR,1347,5,2
S0003660,P00160,2024-03-16,android,BR,2555,7,2
S0003661,P00160,2024-03-16,android,BR,1466,1,1
S0003662,P00160,2024-03-16,android,BR,5400,4,1
S0003663,P00161,2024-02-28,android,DE,2822,6,3
S0003664,P00161,2024-02-28,android,DE,3817,4,3
S0003665,P00161,2024-02-28,android,DE,1273,1,0
S0003666,P00161,2024-02-29,android,DE,3411,4,3
S0003667,P00161,2024-02-29,android,DE,1498,1,0
S0003668,P00161,2024-02-29,android,DE,1931,8,3
S0003669,P00161,2024-02-29,android,DE,4822,2,0
S0003670,P00161,2024-03-01,android,DE,967,8,1
S0003671,P00161,2024-03-01,android,DE,2042,4,1
S0003672,P00161,2024-03-01,android,DE,2351,4,2
S0003673,P00161,2024-03-01,android,DE,2470,2,0
S0003674,P00161,2024-03-01,android,DE,1379,5,0
S0003675,P00161,2024-03-03,android,DE,5400,8,1
S0003676,P00161,2024-03-03,android,DE,831,2,1
S0003677,P00161,2024-03-03,android,DE,4338,4,0
S0003678,P00161,2024-03-03,android,DE,3748,2,1
S0003679,P00161,2024-03-03,android,DE,5400,4,0
S0003680,P00161,2024-03-04,android,DE,697,3,0
S0003681,P00161,2024-03-06,android,DE,1073,7,2
S0003682,P00161,2024-03-06,android,DE,4425,2,0
S0003683,P00161,2024-03-06,android,DE,586,4,2
S0003684,P00161,2024-03-06,android,DE,689,1,1
S0003685,P00161,2024-03-06,android,DE,1348,6,2
S0003686,P00161,2024-03-08,android,DE,2028,2,2
S0003687,P00161,2024-03-09,android,DE,4700,4,1
S0003688,P00161,2024-03-09,android,DE,1617,3,1
S0003689,P00161,2024-03-12,android,DE,1255,3,2
S0003690,P00161,2024-03-13,android,DE,2179,4,1
S0003691,P00161,2024-03-13,android,DE,2396,1,0
S0003692,P00161,2024-03-16,android,DE,2356,5,3
S0003693,P00161,2024-03-16,android,DE,1624,3,0
S0003694,P00161,2024-03-16,android,DE,559,3,3
S0003695,P00161,2024-03-17,android,DE,1042,1,0
S0003696,P00161,2024-03-20,android,DE,4239,4,0
S0003697,P00161,2024-03-20,android,DE,2022,3,3
S0003698,P00161,2024-03-20,android,DE,1489,2,1
S0003699,P00162,2024-01-01,android,DE,3536,6,3
S0003700,P00162,2024-01-02,android,DE,917,4,3
S0003701,P00162,2024-01-02,android,DE,1579,7,1
S0003702,P00162,2024-01-02,android,DE,1963,8,2
S0003703,P00162,2024-01-02,android,DE,1387,6,2
S0003704,P00162,2024-01-02,android,DE,1920,4,0
S0003705,P00162,2024-01-03,android,DE,1615,8,0
S0003706,P00162,2024-01-05,android,DE,780,1,0
S0003707,P00162,2024-01-05,android,DE,2016,2,2
S0003708,P00162,2024-01-06,android,DE,814,3,0
S0003709,P00162,2024-01-06,android,DE,1996,3,1
S0003710,P00162,2024-01-06,android,DE,4123,3,1
S0003711,P00162,2024-01-06,android,DE,1527,1,0
S0003712,P00162,2024-01-07,android,DE,895,6,0
S0003713,P00162,2024-01-07,android,DE,1675,5,2
S0003714,P00162,2024-01-08,android,DE,1097,3,0
S0003715,P00162,2024-01-09,android,DE,2582,4,1
S0003716,P00162,2024-01-09,android,DE,1654,4,0
S0003717,P00162,2024-01-09,android,DE,5043,3,3
S0003718,P00162,2024-01-09,android,DE,3632,2,1
S0003719,P00162,2024-01-11,android,DE,1649,6,3
S0003720,P00162,2024-01-11,android,DE,2777,3,2
S0003721,P00162,2024-01-11,android,DE,1428,6,0
S0003722,P00162,2024-01-12,android,DE,1845,1,0
S0003723,P00162,2024-01-15,android,DE,1455,2,0
S0003724,P00162,2024-01-22,android,DE,2863,1,0
S0003725,P00162,2024-01-22,android,DE,4271,6,2
S0003726,P00162,2024-01-24,android,DE,2919,5,2
S0003727,P00162,2024-01-24,android,DE,3143,5,1
S0003728,P00162,2024-01-24,android,DE,3145,2,2
S0003729,P00162,2024-01-24,android,DE,2516,3,3
S0003730,P00162,2024-01-28,android,DE,912,5,0
S0003731,P00162,2024-01-28,android,DE,5016,6,3
S0003732,P00162,2024-01-28,android,DE,5338,8,0
S0003733,P00163,2024-02-03,ios,IN,1571,5,1
S0003734,P00163,2024-02-04,ios,IN,1447,2,1
S0003735,P00163,2024-02-04,ios,IN,2610,5,1
S0003736,P00163,2024-02-05,ios,IN,2516,4,3
S0003737,P00163,2024-02-05,ios,IN,1601,3,2
S0003738,P00164,2024-03-05,android,US,854,1,1
S0003739,P00164,2024-03-06,android,US,2172,7,0
S0003740,P00164,2024-03-07,android,US,2517,8,0
S0003741,P00164,2024-03-08,android,US,2794,8,2
S0003742,P00164,2024-03-10,android,US,2229,3,1
S0003743,P00164,2024-03-10,android,US,1536,2,0
S0003744,P00164,2024-03-11,android,US,3282,2,1
S0003745,P00164,2024-03-12,android,US,1880,1,1
S0003746,P00164,2024-03-12,android,US,1367,5,1
S0003747,P00164,2024-03-13,android,US,1622,4,1
S0003748,P00164,2024-03-13,android,US,634,7,1
S0003749,P00164,2024-03-14,android,US,1620,5,1
S0003750,P00164,2024-03-15,android,US,2732,7,2
S0003751,P00164,2024-03-20,android,US,2216,1,0
S0003752,P00165,2024-01-23,ios,PH,4502,7,1
S0003753,P00165,2024-01-23,ios,PH,1544,2,1
S0003754,P00165,2024-01-23,ios,PH,2422,5,0
S0003755,P00165,2024-01-24,ios,PH,2909,7,2
S0003756,P00165,2024-01-26,ios,PH,5400,6,2
S0003757,P00165,2024-01-28,ios,PH,1972,4,2
S0003758,P00165,2024-01-28,ios,PH,966,6,1
S0003759,P00165,2024-01-29,ios,PH,3007,1,0
S0003760,P00165,2024-01-29,ios,PH,5400,8,3
S0003761,P00165,2024-01-29,ios,PH,1489,5,3
S0003762,P00165,2024-01-29,ios,PH,2994,5,2
S0003763,P00165,2024-01-29,ios,PH,3779,1,0
S0003764,P00165,2024-01-31,ios,PH,3328,3,2
S0003765,P00165,2024-01-31,ios,PH,1949,6,1
S0003766,P00165,2024-02-01,ios,PH,1189,1,1
S0003767,P00165,2024-02-01,ios,PH,1721,1,1
S0003768,P00165,2024-02-01,ios,PH,2380,1,1
S0003769,P00165,2024-02-02,ios,PH,3117,4,2
S0003770,P00165,2024-02-02,ios,PH,2209,4,2
S0003771,P00165,2024-02-02,ios,PH,1439,6,0
S0003772,P00165,2024-02-02,ios,PH,2523,7,1
S0003773,P00165,2024-02-05,ios,PH,3029,8,3
S0003774,P00165,2024-02-05,ios,PH,2270,2,2
S0003775,P00165,2024-02-05,ios,PH,1094,1,0
S0003776,P00165,2024-02-06,ios,PH,1621,4,3
S0003777,P00165,2024-02-07,ios,PH,3192,6,1
S0003778,P00165,2024-02-07,ios,PH,788,1,1
S0003779,P00166,2024-03-05,android,BR,514,8,2
S0003780,P00166,2024-03-07,android,BR,4468,7,0
S0003781,P00166,2024-03-07,android,BR,2457,1,0
S0003782,P00166,2024-03-07,android,BR,2602,4,0
S0003783,P00166,2024-03-07,android,BR,947,1,0
S0003784,P00166,2024-03-07,android,BR,2814,6,3
S0003785,P00166,2024-03-08,android,BR,2132,1,0
S0003786,P00166,2024-03-09,android,BR,698,8,2
S0003787,P00166,2024-03-10,android,BR,4249,2,2
S0003788,P00166,2024-03-10,android,BR,1988,7,0
S0003789,P00166,2024-03-10,android,BR,1425,4,3
S0003790,P00166,2024-03-11,android,BR,1441,3,0
S0003791,P00166,2024-03-11,android,BR,539,2,1
S0003792,P00166,2024-03-11,android,BR,2581,2,0
S0003793,P00166,2024-03-14,android,BR,2115,5,1
S0003794,P00166,2024-03-15,android,BR,1609,6,0
S0003795,P00166,2024-03-15,android,BR,3893,3,3
S0003796,P00166,2024-03-16,android,BR,788,3,1
S0003797,P00166,2024-03-16,android,BR,1263,3,0
S0003798,P00166,2024-03-16,android,BR,1085,4,3
S0003799,P00166,2024-03-17,android,BR,1529,2,0
S0003800,P00166,2024-03-18,android,BR,1882,5,1
S0003801,P00166,2024-03-20,android,BR,2340,6,0
S0003802,P00166,2024-03-20,android,BR,1468,6,1
S0003803,P00166,2024-03-20,android,BR,1068,8,3
S0003804,P00166,2024-03-25,android,BR,4972,7,0
S0003805,P00166,2024-03-25,android,BR,5400,1,0
S0003806,P00166,2024-03-25,android,BR,1970,1,0
S0003807,P00167,2024-01-14,android,US,1148,2,1
S0003808,P00167,2024-01-14,android,US,4382,4,0
S0003809,P00167,2024-01-16,android,US,758,6,2
S0003810,P00167,2024-01-17,android,US,1479,3,3
S0003811,P00167,2024-01-17,android,US,1190,2,1
S0003812,P00168,2024-03-21,android,US,901,3,1
S0003813,P00168,2024-03-21,android,US,1528,5,2
S0003814,P00168,2024-03-22,android,US,1076,4,2
S0003815,P00168,2024-03-24,android,US,1821,8,1
S0003816,P00168,2024-03-24,android,US,1837,6,2
S0003817,P00168,2024-03-25,android,US,1245,3,3
S0003818,P00168,2024-03-25,android,US,1447,1,0
S0003819,P00168,2024-03-25,android,US,1574,4,2
S0003820,P00168,2024-03-25,android,US,2939,2,0
S0003821,P00168,2024-03-26,android,US,1653,1,0
S0003822,P00168,2024-03-27,android,US,2965,2,1
S0003823,P00168,2024-03-27,android,US,2569,5,1
S0003824,P00168,2024-03-27,android,US,2547,1,1
S0003825,P00168,2024-03-27,android,US,4157,5,1
S0003826,P00168,2024-03-27,android,US,923,7,3
S0003827,P00168,2024-03-29,android,US,1361,5,3
S0003828,P00168,2024-03-30,android,US,5208,3,2
S0003829,P00168,2024-03-30,android,US,1549,7,1
S0003830,P00168,2024-03-31,android,US,333,5,0
S0003831,P00168,2024-03-31,android,US,1600,5,1
S0003832,P00169,2024-02-08,android,DE,1960,4,2
S0003833,P00169,2024-02-09,android,DE,376,7,3
S0003834,P00169,2024-02-09,android,DE,4025,1,1
S0003835,P00169,2024-02-09,android,DE,1178,1,1
S0003836,P00169,2024-02-10,android,DE,2202,8,3
S0003837,P00169,2024-02-10,android,DE,1578,1,1
S0003838,P00169,2024-02-11,android,DE,834,4,1
S0003839,P00169,2024-02-12,android,DE,951,6,1
S0003840,P00169,2024-02-12,android,DE,1031,3,0
S0003841,P00169,2024-02-19,android,DE,3468,7,2
S0003842,P00170,2024-03-22,android,GB,1654,3,3
S0003843,P00170,2024-03-22,android,GB,1321,6,1
S0003844,P00170,2024-03-22,android,GB,1031,7,2
S0003845,P00171,2024-03-05,android,US,3705,7,2
S0003846,P00171,2024-03-06,android,US,4352,4,0
S0003847,P00171,2024-03-07,android,US,3680,2,2
S0003848,P00171,2024-03-07,android,US,2429,3,1
S0003849,P00171,2024-03-07,android,US,2151,6,2
S0003850,P00172,2024-03-18,android,IN,871,5,3
S0003851,P00172,2024-03-18,android,IN,1560,3,1
S0003852,P00172,2024-03-18,android,IN,1199,5,2
S0003853,P00172,2024-03-19,android,IN,604,1,0
S0003854,P00172,2024-03-20,android,IN,3409,1,1
S0003855,P00172,2024-03-21,android,IN,1190,7,0
S0003856,P00172,2024-03-21,android,IN,3705,1,0
S0003857,P00172,2024-03-21,android,IN,3068,7,1
S0003858,P00172,2024-03-21,android,IN,2525,2,0
S0003859,P00172,2024-03-22,android,IN,2611,6,0
S0003860,P00172,2024-03-22,android,IN,1249,1,0
S0003861,P00172,2024-03-22,android,IN,5400,7,0
S0003862,P00172,2024-03-23,android,IN,1855,5,0
S0003863,P00172,2024-03-25,android,IN,2167,3,1
S0003864,P00172,2024-03-25,android,IN,1224,8,3
S0003865,P00172,2024-03-26,android,IN,1034,6,1
S0003866,P00172,2024-03-28,android,IN,2407,8,3
S0003867,P00172,2024-03-28,android,IN,2060,5,3
S0003868,P00172,2024-03-28,android,IN,1125,3,0
S0003869,P00172,2024-03-28,android,IN,762,8,1
S0003870,P00173,2024-01-26,ios,BR,843,6,0
S0003871,P00173,2024-01-26,ios,BR,3705,2,2
S0003872,P00173,2024-01-27,ios,BR,1251,8,3
S0003873,P00173,2024-01-27,ios,BR,1475,1,0
S0003874,P00173,2024-01-27,ios,BR,4316,2,1
S0003875,P00173,2024-01-28,ios,BR,922,5,0
S0003876,P00173,2024-01-28,ios,BR,1168,4,1
S0003877,P00173,2024-01-28,ios,BR,1139,4,3
S0003878,P00173,2024-01-28,ios,BR,4773,4,0
S0003879,P00173,2024-01-31,ios,BR,5400,3,1
S0003880,P00173,2024-01-31,ios,BR,2838,6,3
S0003881,P00173,2024-01-31,ios,BR,2892,2,1
S0003882,P00173,2024-02-01,ios,BR,1276,1,0
S0003883,P00173,2024-02-04,ios,BR,5400,3,0
S0003884,P00173,2024-02-05,ios,BR,2123,7,1
S0003885,P00173,2024-02-08,ios,BR,3016,6,3
S0003886,P00173,2024-02-08,ios,BR,1697,2,0
S0003887,P00173,2024-02-09,ios,BR,1539,5,2
S0003888,P00173,2024-02-10,ios,BR,4904,3,2
S0003889,P00173,2024-02-11,ios,BR,2499,5,0
S0003890,P00173,2024-02-11,ios,BR,4319,2,1
S0003891,P00173,2024-02-11,ios,BR,2107,5,2
S0003892,P00173,2024-02-11,ios,BR,1086,1,0
S0003893,P00173,2024-02-23,ios,BR,1274,2,1
S0003894,P00173,2024-02-23,ios,BR,1923,3,0
S0003895,P00173,2024-02-23,ios,BR,1241,4,2
S0003896,P00173,2024-02-26,ios,BR,930,8,3
S0003897,P00173,2024-02-26,ios,BR,3717,4,3
S0003898,P00173,2024-03-02,ios,BR,1303,6,3
S0003899,P00173,2024-03-02,ios,BR,1964,1,1
S0003900,P00173,2024-03-06,ios,BR,2159,7,3
S0003901,P00173,2024-03-06,ios,BR,1270,2,1
S0003902,P00173,2024-03-06,ios,BR,4317,8,0
S0003903,P00173,2024-03-15,ios,BR,924,2,2
S0003904,P00173,2024-03-15,ios,BR,2115,3,1
S0003905,P00174,2024-01-21,android,DE,2095,1,1
S0003906,P00174,2024-01-21,android,DE,1750,8,0
S0003907,P00174,2024-01-22,android,DE,830,3,0
S0003908,P00174,2024-01-22,android,DE,3048,3,0
S0003909,P00174,2024-01-24,android,DE,2824,8,0
S0003910,P00174,2024-01-24,android,DE,1205,5,1
S0003911,P00174,2024-01-25,android,DE,2764,5,0
S0003912,P00174,2024-01-25,android,DE,2264,3,1
S0003913,P00174,2024-01-27,android,DE,838,1,0
S0003914,P00174,2024-01-29,android,DE,1083,5,2
S0003915,P00174,2024-01-29,android,DE,3579,3,2
S0003916,P00174,2024-01-29,android,DE,2176,6,0
S0003917,P00174,2024-01-29,android,DE,1288,2,1
S0003918,P00174,2024-01-29,android,DE,1080,6,3
S0003919,P00174,2024-01-31,android,DE,1327,1,1
S0003920,P00174,2024-01-31,android,DE,1384,2,1
S0003921,P00174,2024-01-31,android,DE,1088,3,1
S0003922,P00174,2024-01-31,android,DE,635,7,3
S0003923,P00174,2024-01-31,android,DE,3583,7,3
S0003924,P00175,2024-02-17,ios,US,3236,3,0
S0003925,P00175,2024-02-17,ios,US,842,8,2
S0003926,P00175,2024-02-17,ios,US,1962,7,0
S0003927,P00175,2024-02-17,ios,US,1052,2,2
S0003928,P00175,2024-02-17,ios,US,1545,8,3
S0003929,P00175,2024-02-18,ios,US,1470,3,3
S0003930,P00175,2024-02-18,ios,US,1398,8,1
S0003931,P00175,2024-02-19,ios,US,5400,4,3
S0003932,P00175,2024-02-21,ios,US,1388,6,0
S0003933,P00175,2024-02-21,ios,US,1113,7,1
S0003934,P00175,2024-02-22,ios,US,1144,6,0
S0003935,P00175,2024-02-22,ios,US,3382,5,0
S0003936,P00175,2024-02-22,ios,US,670,6,3
S0003937,P00175,2024-02-23,ios,US,1144,8,0
S0003938,P00175,2024-02-23,ios,US,4307,1,0
S0003939,P00175,2024-02-24,ios,US,2093,3,2
S0003940,P00175,2024-02-24,ios,US,2028,6,2
S0003941,P00175,2024-02-24,ios,US,5400,5,1
S0003942,P00175,2024-02-24,ios,US,2096,7,3
S0003943,P00175,2024-02-25,ios,US,1182,6,2
S0003944,P00175,2024-02-26,ios,US,1526,3,2
S0003945,P00175,2024-02-29,ios,US,914,2,1
S0003946,P00175,2024-02-29,ios,US,3841,7,1
S0003947,P00175,2024-02-29,ios,US,2552,5,0
S0003948,P00175,2024-02-29,ios,US,3549,6,1
